"motif_id"	"candidate_index"	"disease_local_id"	"disease_name"	"disease_mesh_id"	"drug_local_id"	"drug_name"	"drugbank_id"	"gene_local_id"	"gene_symbol"	"gene_entrez_id"	"evidence_source"	"supporting_trials"
"491"	"18734"	"442"	"Alcoholism"	"D000437"	"686"	"aripiprazole"	"DB01238"	"1406"	"DRD2"	"1813"	"strict_phase2_3_disease_directed_title"	"NCT02918370[PHASE3] Aripiprazole for Bipolar Disorder and Alcohol Use Disorder"
"492"	"26289"	"106"	"Obesity"	"D009765"	"82"	"metoprolol"	"DB00264"	"1944"	"ADRB2"	"154"	"strict_phase2_3_disease_directed_title"	"NCT03845075[PHASE2] 48 Weeks, Study to Evaluate Overall Safety and Tolerability of Co-administration of Tesofensine and Metoprolol in Subjects With Hypothalamic Injury-induced Obesity (HIO)"
"495"	"20246"	"18"	"Arthritis, Rheumatoid"	"D001172"	"1192"	"diosmin"	"DB08995"	"1445"	"AHR"	"196"	"strict_phase2_3_disease_directed_title"	"NCT05756179[PHASE3] Effect of Diosmin and Hesperidin in Treatment of Patients With Rheumatoid Arthritis; NCT07745426[PHASE2] Clinical Study Comparing Diosmin vs Rebamipide as Adjuvant Therapies vs Conventional Therapy in Patients With Rheumatoid Arthritis"
"498"	"6545"	"219"	"Melanoma"	"D008545"	"109"	"Valproic Acid"	"DB00313"	"341"	"PPARG"	"5468"	"strict_phase2_3_disease_directed_title"	"NCT00358319[PHASE1|PHASE2] Phase I/II Trial of Valproic Acid and Karenitecin for Melanoma; NCT02068586[PHASE2] Sunitinib Malate or Valproic Acid in Preventing Metastasis in Patients With High-Risk Uveal Melanoma"
"499"	"6341"	"190"	"Schizophrenia"	"D012559"	"400"	"estradiol"	"DB00783"	"340"	"ESR2"	"2100"	"strict_phase2_3_disease_directed_title"	"NCT00206570[PHASE2] Clinical Estradiol Trial in Women With Schizophrenia; NCT03848234[PHASE3] Estradiol Patch as add-on to Antipsychotics in Patients With Schizophrenia, Schizoaffective or Schizophreniform Disorder"
"501"	"15311"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"293"	"imatinib"	"DB00619"	"1193"	"KIT"	"3815"	"strict_phase2_3_disease_directed_title"	"NCT00408460[PHASE2] Imatinib Mesylate and Paclitaxel in Treating Older Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer; NCT01083589[PHASE2] Imatinib Mesylate and Docetaxel in Non-Small Cell Lung Cancer (NSCLC)"
"505"	"15331"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"700"	"dasatinib"	"DB01254"	"1193"	"KIT"	"3815"	"strict_phase2_3_disease_directed_title"	"NCT00459342[PHASE2] Dasatinib in Treating Patients With Stage IIIB, Stage IV, or Recurrent Non-Small Cell Lung Cancer; NCT00564876[PHASE2] Phase II Study Evaluating The Safety And Response To Neoadjuvant Dasatinib In Early Stage Non-Small Cell Lung Cancer; NCT00826449[PHASE1|PHASE2] Dasatinib and Erlotinib in Non-Small Cell Lung Cancer (NSCLC)"
"512"	"37811"	"106"	"Obesity"	"D009765"	"259"	"lamotrigine"	"DB00555"	"3043"	"GABRA3"	"2556"	"strict_phase2_3_disease_directed_title"	"NCT00277641[PHASE3] Lamotrigine in the Treatment of Binge Eating Disorder Associated With Obesity"
"515"	"5574"	"442"	"Alcoholism"	"D000437"	"430"	"mifepristone"	"DB00834"	"262"	"AR"	"367"	"strict_phase2_3_disease_directed_title"	"NCT02179749[PHASE2] Mifepristone Treatment of Alcohol Use Disorder"
"516"	"31353"	"190"	"Schizophrenia"	"D012559"	"8"	"Choline"	"DB00122"	"2366"	"ACHE"	"43"	"strict_phase2_3_disease_directed_title"	"NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia"
"518"	"43398"	"76"	"Diabetes Mellitus, Type 2"	"D003924"	"554"	"ketoconazole"	"DB01026"	"3692"	"CYP19A1"	"1588"	"strict_phase2_3_disease_directed_title"	"NCT00302224[PHASE1|PHASE2] A Phase 1/2a Study of the 2S,4R Enantiomer of Ketoconazole in Subjects With Type 2 Diabetes Mellitus"
"521"	"30660"	"18"	"Arthritis, Rheumatoid"	"D001172"	"811"	"apremilast"	"DB05676"	"2233"	"IFNG"	"3458"	"strict_phase2_3_disease_directed_title"	"NCT01250548[PHASE2] The Controlled Trial of Apremilast for Rheumatoid Arthritis Treatment (CARAT); NCT01285310[PHASE2] Study of Apremilast to Evaluate the Safety and Effectiveness for Patients With Rheumatoid Arthritis"
"532"	"31384"	"190"	"Schizophrenia"	"D012559"	"332"	"galantamine"	"DB00674"	"2366"	"ACHE"	"43"	"strict_phase2_3_disease_directed_title"	"NCT00077727[PHASE3] A Study of the Effectiveness and Safety of Galantamine Hydrobromide on Cognitive Impairment in Patients With Schizophrenia.; NCT00463879[PHASE2|PHASE3] Galantamine for Cognitive Deficits in Schizophrenia; NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia; NCT01012167[PHASE2] Oxytocin or Galantamine Versus Placebo for the Treatment of Negative Symptoms and Cognitive Impairments in Schizophrenia; NCT02234752[PHASE2] Galantamine and Memantine Combination for Cognitive Impairments in Schizophrenia"
"544"	"15289"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"165"	"sorafenib"	"DB00398"	"1193"	"KIT"	"3815"	"strict_phase2_3_disease_directed_title"	"NCT00098540[PHASE2] Sorafenib in Treating Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer; NCT00417248[PHASE1|PHASE2] Cisplatin/Etoposide/Radiotherapy Followed by Consolidation Sorafenib for Inoperable Stage III Non-Small Cell Lung Cancer; NCT00449033[PHASE3] A Phase III Randomized, Double-blind, Placebo Controlled Trial Comparing the Efficacy of Gemcitabine, Cisplatin and Sorafenib to Gemcitabine, Cisplatin and Placebo in First-Line Treatment of Patients With Stage IIIb With Effusion and Stage IV Non-Small Cell Lung Cancer (NSCLC); NCT00473486[PHASE1|PHASE2] Study in Patients With Advanced Non-Small Cell Lung Cancer Treated With Pemetrexed and Carboplatin Plus or Minus Sorafenib; NCT00558636[PHASE3] A Trial Comparing Safety and Efficacy of Carboplatin and Paclitaxel Plus or Minus Sorafenib (BAY43-9006) in Chemonaive Patients With Stage IIIB-IV Non-Small Cell Lung Cancer (NSCLC); NCT00600015[PHASE2] Sorafenib/Erlotinib Versus Erlotinib Alone in Previously Treated Advanced Non-Small-Cell Lung Cancer (NSCLC); NCT00609804[PHASE2] Sorafenib and Erlotinib or Sorafenib Alone in Advanced Non-Small Cell Lung Cancer Progressing on Erlotinib; NCT00722969[PHASE2] Erlotinib and Sorafenib in Chemonaive Patients With Locally Advanced or Metastatic Non Small Cell Lung Cancer; NCT00922584[PHASE2] Sorafenib Treatment in Non-Small Cell Lung Cancer After Failure of Epidermal Growth Factor Receptor-tyrosine Kinase Inhibitor"
"550"	"3450"	"25"	"Asthma"	"D001249"	"567"	"ibuprofen"	"DB01050"	"119"	"BCL2"	"596"	"strict_phase2_3_disease_directed_title"	"NCT01606319[PHASE3] Acetaminophen Versus Ibuprofen in Children With Asthma"
"551"	"26914"	"106"	"Obesity"	"D009765"	"896"	"mirabegron"	"DB08893"	"1944"	"ADRB2"	"154"	"strict_phase2_3_disease_directed_title"	"NCT05713799[PHASE2] Trial of the Combination of Alpha-Lipoic Acid and Mirabegron in Women and in Men With Obesity"
"554"	"6567"	"219"	"Melanoma"	"D008545"	"121"	"indomethacin"	"DB00328"	"341"	"PPARG"	"5468"	"strict_phase2_3_disease_directed_title"	"NCT00002535[PHASE2] Indomethacin Plus Biological Therapy in Treating Patients With Advanced Melanoma"
"563"	"22105"	"25"	"Asthma"	"D001249"	"547"	"minocycline"	"DB01017"	"1540"	"VEGFA"	"7422"	"strict_phase2_3_disease_directed_title"	"NCT00456677[PHASE2] Evaluation of the Utility of Minocycline as an Anti-Inflammatory Agent in the Treatment of Asthma; NCT00536042[PHASE2] Open-Label Trial of the Use of Minocycline in the Treatment of Asthma"
"564"	"6062"	"190"	"Schizophrenia"	"D012559"	"415"	"pentoxifylline"	"DB00806"	"279"	"PDE4D"	"5144"	"strict_phase2_3_disease_directed_title"	"NCT04094207[PHASE1|PHASE2] Pentoxifylline as an Adjunctive in Treatment of Negative Symptoms in Chronic Schizophrenia"
"565"	"6299"	"190"	"Schizophrenia"	"D012559"	"217"	"raloxifene"	"DB00481"	"340"	"ESR2"	"2100"	"strict_phase2_3_disease_directed_title"	"NCT01280305[PHASE3] Raloxifene in Treatment of Schizophrenia and Schizoaffective Disorder; NCT01573637[PHASE3] Raloxifene as an Adjuvant Treatment of the Negative Symptoms of Schizophrenia in Post-menopausal Women; NCT03043820[PHASE3] Raloxifene Augmentation in Patients With a Schizophrenia Spectrum Disorder"
"566"	"20374"	"106"	"Obesity"	"D009765"	"400"	"estradiol"	"DB00783"	"1452"	"NR1I2"	"8856"	"strict_phase2_3_disease_directed_title"	"NCT00687739[PHASE3] Prevention of Obesity in Women Via Estradiol Regulation"
"569"	"13660"	"83"	"Lung Neoplasms"	"D008175"	"216"	"lenalidomide"	"DB00480"	"1092"	"TNF"	"7124"	"strict_phase2_3_disease_directed_title"	"NCT02963610[PHASE1|PHASE2] Phase I/II Study of Lenalidomide Plus Pembrolizumab in Patients With Solid Tumors With Expansion in Non-small Cell Lung Cancer"
"582"	"15397"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"843"	"pazopanib"	"DB06589"	"1193"	"KIT"	"3815"	"strict_phase2_3_disease_directed_title"	"NCT00367679[PHASE2] Pazopanib As Pre-Surgical Therapy In Treatment-Naive Subjects With Non-Small Cell Lung Cancer; NCT01027598[PHASE2] Randomized, Double-Blind Trial of Erlotinib/Pazopanib or Erlotinib/Placebo in Patients With Previously Treated Advanced Non-Small-Cell Lung Cancer; NCT01179269[PHASE2] Pazopanib and Paclitaxel for Non-Small Cell Lung Cancer"
"593"	"10800"	"265"	"Colorectal Neoplasms"	"D015179"	"218"	"celecoxib"	"DB00482"	"985"	"PTGS2"	"5743"	"strict_phase2_3_disease_directed_title"	"NCT00033371[PHASE2] Celecoxib With or Without Eflornithine in Preventing Colorectal Cancer in Patients With Familial Adenomatous Polyposis; NCT00064181[PHASE3] Combination Chemotherapy With or Without Celecoxib in Treating Patients With Metastatic Colorectal Cancer; NCT00072553[PHASE2] Celecoxib, Leucovorin, Fluorouracil, and Oxaliplatin in Treating Patients With Metastatic Colorectal Cancer; NCT00250835[PHASE2] Combination of Oxaliplatin, Capecitabine, and Celecoxib With Concurrent Radiation for Rectal Cancer; NCT00258232[PHASE2] Celecoxib, Capecitabine, and Irinotecan in Treating Patients With Recurrent or Metastatic Colorectal Cancer; NCT00336960[PHASE2] Celecoxib, Fluorouracil, and Radiation Therapy in Treating Patients With Stage II or Stage III Rectal Cancer That Can Be Removed By Surgery; NCT00466505[PHASE2] Cetuximab & Celecoxib for Metastatic Colorectal Cancer or Colorectal Cancer That Cannot Be Removed by Surgery; NCT01150045[PHASE3] Oxaliplatin, Leucovorin Calcium, and Fluorouracil With or Without Celecoxib in Treating Patients With Stage III Colon Cancer Previously Treated With Surgery; NCT01729923[PHASE2] A Trial of Maintenance ADAPT Therapy With Capecitabine and Celecoxib in Patients With Metastatic Colorectal Cancer; NCT03403634[PHASE2] Celecoxib, Recombinant Interferon Alfa-2b, and Rintatolimod in Treating Patients With Colorectal Cancer Metastatic to the Liver; NCT03926338[PHASE2] Neoadjuvant Toripalimab With or Without Celecoxib in dMMR/MSI-H Colorectal Cancer; NCT06903858[PHASE2] Toripalimab Plus Celecoxib for dMMR/MSI-H Locally Advanced Colorectal Cancer"
"594"	"21998"	"190"	"Schizophrenia"	"D012559"	"8"	"Choline"	"DB00122"	"1529"	"CHRNA7"	"1139"	"strict_phase2_3_disease_directed_title"	"NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia"
"599"	"23206"	"442"	"Alcoholism"	"D000437"	"686"	"aripiprazole"	"DB01238"	"1559"	"HTR2A"	"3356"	"strict_phase2_3_disease_directed_title"	"NCT02918370[PHASE3] Aripiprazole for Bipolar Disorder and Alcohol Use Disorder"
"612"	"15354"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"708"	"sunitinib"	"DB01268"	"1193"	"KIT"	"3815"	"strict_phase2_3_disease_directed_title"	"NCT00265317[PHASE2] A Study In Patients With Non-Small Cell Lung Cancer Testing If Erlotinib Plus SU011248 (Sunitinib) Is Better Than Erlotinib Alone; NCT00434226[PHASE2] A Study of Sunitinib in Combination With Bevacizumab, Carboplatin, and Paclitaxel in Patients With Advanced Non-Small Cell Lung Cancer (SABRE-L); NCT00693992[PHASE3] Sunitinib Malate as Maintenance Therapy in Treating Patients With Stage III or Stage IV Non-Small Cell Lung Cancer Previously Treated With Combination Chemotherapy; NCT00698815[PHASE2] Pemetrexed and/or Sunitinib as Second-Line Therapy in Treating Patients With Stage IIIB or Stage IV Non-small Cell Lung Cancer; NCT01019798[PHASE2] Salvage Therapy With Sunitinib,Docetaxel and Platinum on Metastatic or Unresectable Non Small Cell Lung Cancer"
"616"	"15420"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"898"	"regorafenib"	"DB08896"	"1193"	"KIT"	"3815"	"strict_phase2_3_disease_directed_title"	"NCT03520842[PHASE2] Regorafenib and Methotrexate in Treating Participants With Recurrent or Metastatic KRAS Mutated Non-Small Cell Lung Cancer"
"618"	"27767"	"190"	"Schizophrenia"	"D012559"	"415"	"pentoxifylline"	"DB00806"	"2080"	"ADORA1"	"134"	"strict_phase2_3_disease_directed_title"	"NCT04094207[PHASE1|PHASE2] Pentoxifylline as an Adjunctive in Treatment of Negative Symptoms in Chronic Schizophrenia"
"622"	"15441"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"900"	"ponatinib"	"DB08901"	"1193"	"KIT"	"3815"	"strict_phase2_3_disease_directed_title"	"NCT03704688[PHASE1|PHASE2] Trial of Trametinib and Ponatinib in Patients With KRAS Mutant Advanced Non-Small Cell Lung Cancer"
"623"	"36705"	"76"	"Diabetes Mellitus, Type 2"	"D003924"	"180"	"spironolactone"	"DB00421"	"2888"	"SHBG"	"6462"	"strict_phase2_3_disease_directed_title"	"NCT01586442[PHASE3] Comparison of Eplerenone Versus Spironolactone in Heart Failure Patients With Glucose Intolerance or Type 2 Diabetes"
"629"	"12006"	"180"	"Inflammatory Bowel Diseases"	"D015212"	"562"	"Thalidomide"	"DB01041"	"985"	"PTGS2"	"5743"	"strict_phase2_3_disease_directed_title"	"NCT00720538[PHASE3] Thalidomide in Pediatric Inflammatory Bowel Diseases."
"630"	"7299"	"25"	"Asthma"	"D001249"	"567"	"ibuprofen"	"DB01050"	"373"	"CFTR"	"1080"	"strict_phase2_3_disease_directed_title"	"NCT01606319[PHASE3] Acetaminophen Versus Ibuprofen in Children With Asthma"
"634"	"28113"	"442"	"Alcoholism"	"D000437"	"686"	"aripiprazole"	"DB01238"	"2081"	"DRD1"	"1812"	"strict_phase2_3_disease_directed_title"	"NCT02918370[PHASE3] Aripiprazole for Bipolar Disorder and Alcohol Use Disorder"
"642"	"33063"	"190"	"Schizophrenia"	"D012559"	"400"	"estradiol"	"DB00783"	"2486"	"CHRNA4"	"1137"	"strict_phase2_3_disease_directed_title"	"NCT00206570[PHASE2] Clinical Estradiol Trial in Women With Schizophrenia; NCT03848234[PHASE3] Estradiol Patch as add-on to Antipsychotics in Patients With Schizophrenia, Schizoaffective or Schizophreniform Disorder"
"644"	"34470"	"25"	"Asthma"	"D001249"	"547"	"minocycline"	"DB01017"	"2578"	"IL1B"	"3553"	"strict_phase2_3_disease_directed_title"	"NCT00456677[PHASE2] Evaluation of the Utility of Minocycline as an Anti-Inflammatory Agent in the Treatment of Asthma; NCT00536042[PHASE2] Open-Label Trial of the Use of Minocycline in the Treatment of Asthma"
"646"	"20132"	"76"	"Diabetes Mellitus, Type 2"	"D003924"	"1117"	"yohimbine"	"DB01392"	"1430"	"KCNJ11"	"3767"	"strict_phase2_3_disease_directed_title"	"NCT01593215[PHASE2] Randomized Study of Yohimbine Treatment for Type 2 Diabetes Patients Carrying a Specific Genetic Risk Variant"
"647"	"22062"	"190"	"Schizophrenia"	"D012559"	"479"	"amantadine"	"DB00915"	"1529"	"CHRNA7"	"1139"	"strict_phase2_3_disease_directed_title"	"NCT00999505[PHASE3] Amantadine as Adjunctive Therapy to Antipsychotics in Schizophrenia"
"649"	"19786"	"25"	"Asthma"	"D001249"	"547"	"minocycline"	"DB01017"	"1421"	"MMP9"	"4318"	"strict_phase2_3_disease_directed_title"	"NCT00456677[PHASE2] Evaluation of the Utility of Minocycline as an Anti-Inflammatory Agent in the Treatment of Asthma; NCT00536042[PHASE2] Open-Label Trial of the Use of Minocycline in the Treatment of Asthma"
"655"	"22045"	"190"	"Schizophrenia"	"D012559"	"332"	"galantamine"	"DB00674"	"1529"	"CHRNA7"	"1139"	"strict_phase2_3_disease_directed_title"	"NCT00077727[PHASE3] A Study of the Effectiveness and Safety of Galantamine Hydrobromide on Cognitive Impairment in Patients With Schizophrenia.; NCT00463879[PHASE2|PHASE3] Galantamine for Cognitive Deficits in Schizophrenia; NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia; NCT01012167[PHASE2] Oxytocin or Galantamine Versus Placebo for the Treatment of Negative Symptoms and Cognitive Impairments in Schizophrenia; NCT02234752[PHASE2] Galantamine and Memantine Combination for Cognitive Impairments in Schizophrenia"
"659"	"589"	"106"	"Obesity"	"D009765"	"896"	"mirabegron"	"DB08893"	"17"	"ADRB1"	"153"	"strict_phase2_3_disease_directed_title"	"NCT05713799[PHASE2] Trial of the Combination of Alpha-Lipoic Acid and Mirabegron in Women and in Men With Obesity"
"663"	"17762"	"442"	"Alcoholism"	"D000437"	"686"	"aripiprazole"	"DB01238"	"1405"	"DRD3"	"1814"	"strict_phase2_3_disease_directed_title"	"NCT02918370[PHASE3] Aripiprazole for Bipolar Disorder and Alcohol Use Disorder"
"664"	"178"	"106"	"Obesity"	"D009765"	"82"	"metoprolol"	"DB00264"	"17"	"ADRB1"	"153"	"strict_phase2_3_disease_directed_title"	"NCT03845075[PHASE2] 48 Weeks, Study to Evaluate Overall Safety and Tolerability of Co-administration of Tesofensine and Metoprolol in Subjects With Hypothalamic Injury-induced Obesity (HIO)"
"666"	"12027"	"370"	"Esophageal Neoplasms"	"D004938"	"562"	"Thalidomide"	"DB01041"	"985"	"PTGS2"	"5743"	"strict_phase2_3_disease_directed_title"	"NCT01551641[PHASE2] Phase II Trial of Thalidomide Combined With Concurrent Chemoradiotherapy in Esophageal Cancer"
"675"	"10433"	"265"	"Colorectal Neoplasms"	"D015179"	"72"	"mesalazine"	"DB00244"	"985"	"PTGS2"	"5743"	"strict_phase2_3_disease_directed_title"	"NCT02077777[PHASE2] Chemopreventive Action of Mesalazine on Colorectal Cancer: a Pilot Study for an ""in Vivo"" Evaluation of the Molecular Effects on β-catenin Signaling Pathway."
"678"	"33084"	"190"	"Schizophrenia"	"D012559"	"479"	"amantadine"	"DB00915"	"2486"	"CHRNA4"	"1137"	"strict_phase2_3_disease_directed_title"	"NCT00999505[PHASE3] Amantadine as Adjunctive Therapy to Antipsychotics in Schizophrenia"
"680"	"6546"	"265"	"Colorectal Neoplasms"	"D015179"	"109"	"Valproic Acid"	"DB00313"	"341"	"PPARG"	"5468"	"strict_phase2_3_disease_directed_title"	"NCT01898104[PHASE1|PHASE2] Preoperative Valproic Acid and Radiation Therapy for Rectal Cancer; NCT04310176[PHASE2] Valproic Acid in Combination With Bevacizumab and Oxaliplatin/Fluoropyrimidine Regimens in Patients With Ras-mutated Metastatic Colorectal Cancer; NCT06714357[PHASE2] ValproIc Acid to Potentiate Anti-EGFR Treatment Efficacy and Prevent/Revert Resistance in Colorectal Cancer"
"682"	"33047"	"190"	"Schizophrenia"	"D012559"	"332"	"galantamine"	"DB00674"	"2486"	"CHRNA4"	"1137"	"strict_phase2_3_disease_directed_title"	"NCT00077727[PHASE3] A Study of the Effectiveness and Safety of Galantamine Hydrobromide on Cognitive Impairment in Patients With Schizophrenia.; NCT00463879[PHASE2|PHASE3] Galantamine for Cognitive Deficits in Schizophrenia; NCT00509067[PHASE2] Use of Galantamine and CDP-choline (Citicoline) to Treat Adults With Schizophrenia; NCT01012167[PHASE2] Oxytocin or Galantamine Versus Placebo for the Treatment of Negative Symptoms and Cognitive Impairments in Schizophrenia; NCT02234752[PHASE2] Galantamine and Memantine Combination for Cognitive Impairments in Schizophrenia"
"684"	"12033"	"463"	"Amyotrophic Lateral Sclerosis"	"D000690"	"562"	"Thalidomide"	"DB01041"	"985"	"PTGS2"	"5743"	"strict_phase2_3_disease_directed_title"	"NCT00231140[PHASE2] Pilot-Study of Thalidomide in Amyotrophic Lateral Sclerosis (ALS)"
"694"	"2363"	"264"	"Carcinoma, Non-Small-Cell Lung"	"D002289"	"165"	"sorafenib"	"DB00398"	"75"	"FGFR1"	"2260"	"strict_phase2_3_disease_directed_title"	"NCT00098540[PHASE2] Sorafenib in Treating Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer; NCT00417248[PHASE1|PHASE2] Cisplatin/Etoposide/Radiotherapy Followed by Consolidation Sorafenib for Inoperable Stage III Non-Small Cell Lung Cancer; NCT00449033[PHASE3] A Phase III Randomized, Double-blind, Placebo Controlled Trial Comparing the Efficacy of Gemcitabine, Cisplatin and Sorafenib to Gemcitabine, Cisplatin and Placebo in First-Line Treatment of Patients With Stage IIIb With Effusion and Stage IV Non-Small Cell Lung Cancer (NSCLC); NCT00473486[PHASE1|PHASE2] Study in Patients With Advanced Non-Small Cell Lung Cancer Treated With Pemetrexed and Carboplatin Plus or Minus Sorafenib; NCT00558636[PHASE3] A Trial Comparing Safety and Efficacy of Carboplatin and Paclitaxel Plus or Minus Sorafenib (BAY43-9006) in Chemonaive Patients With Stage IIIB-IV Non-Small Cell Lung Cancer (NSCLC); NCT00600015[PHASE2] Sorafenib/Erlotinib Versus Erlotinib Alone in Previously Treated Advanced Non-Small-Cell Lung Cancer (NSCLC); NCT00609804[PHASE2] Sorafenib and Erlotinib or Sorafenib Alone in Advanced Non-Small Cell Lung Cancer Progressing on Erlotinib; NCT00722969[PHASE2] Erlotinib and Sorafenib in Chemonaive Patients With Locally Advanced or Metastatic Non Small Cell Lung Cancer; NCT00922584[PHASE2] Sorafenib Treatment in Non-Small Cell Lung Cancer After Failure of Epidermal Growth Factor Receptor-tyrosine Kinase Inhibitor"
