disorder_type,disease_label,disease_mesh,drug_name,drugbank_id,gene_symbols,gene_entrez_ids,n_gene_bridges,hanami_median_top_percent,hanami_q1_top_percent,hanami_q3_top_percent,hard_clique_seeds_max_of_10,high_priority_top10,has_exact_raw_drug_disease_bridge,hierarchy_flag,n_phase2_3_trials,phase2_3_phases,condition_match_kind,phase2_3_nct_ids,example_trial_title,fda_status,validation_pair_id
breast_oncology,Breast Neoplasms,D001943,pemetrexed,DB00642,TYMS; DHFR,7298; 1719,2,15.433,11.563,35.616,10,False,False,True,12,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00034489;NCT00063570;NCT00065533;NCT00072865;NCT00102219;NCT00106002;NCT00149214;NCT00190671;NCT00191347;NCT00325234;NCT03267316;NCT06630325,A Phase II Study of a Combination of MTA (LY231514) and Gemcitabine in Patients With Metastatic Breast Cancer.,not_screened_here,05a031aefc5f76c125bc
breast_oncology,Breast Neoplasms,D001943,levofloxacin,DB01137,TOP2A,7153,1,15.442,9.923,20.864,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT00005590,Levofloxacin to Prevent Infection Following Chemotherapy in Treating Patients With Solid Tumors or Lymphoma,not_screened_here,539cb5fa0ebfc371cc5f
breast_oncology,Breast Neoplasms,D001943,ranitidine,DB00863,ACHE; BCHE,43; 590,2,15.446,7.49,23.69,10,False,False,True,2,PHASE2;PHASE2|PHASE3,exact_or_named_subtype,NCT01332630;NCT04862585,TPI 287 in Breast Cancer Metastatic to the Brain,not_screened_here,0ed0681428f3ea4d0859
breast_oncology,Breast Neoplasms,D001943,deferasirox,DB01609,CYP3A4,1576,1,15.501,10.525,19.593,10,False,False,True,2,PHASE2,exact_or_named_subtype,NCT00602446;NCT01159067,Deferasirox in Treating Patients With Iron Overload After Undergoing a Donor Stem Cell Transplant,not_screened_here,0d481fea8d465a55eb88
breast_oncology,Breast Neoplasms,D001943,sorafenib,DB00398,KIT; FGFR1; KDR,3815; 2260; 3791,3,15.676,7.467,28.43,10,False,False,True,7,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00493636;NCT00525161;NCT00632541;NCT00634634;NCT00825734;NCT01194869;NCT05594095,1st or 2nd Line MBC (Metastatic Breast Cancer) With Previous Avastin (Bevacizumab) Therapy,not_screened_here,9e16c7a1c1d0e7e3692e
breast_oncology,Breast Neoplasms,D001943,Choline,DB00122,BCHE,590,1,16.282,5.913,25.226,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT05076682,Reverse Triple Negative Immune Resistant Breast Cancer,not_screened_here,415e6af8cddca2e973fe
breast_oncology,Breast Neoplasms,D001943,lenvatinib,DB09078,KIT; FGFR1; KDR,3815; 2260; 3791,3,19.269,7.523,35.595,10,False,False,True,6,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT03168074;NCT03797326;NCT05007106;NCT06110793;NCT06140576;NCT06849492,Phase II Study of Single Agent Lenvatinib,not_screened_here,9dcea7bb69cd90835161
breast_oncology,Breast Neoplasms,D001943,leucovorin,DB00650,TYMS,7298,1,20.49,8.183,32.637,10,False,False,True,7,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00001498;NCT01231802;NCT03175666;NCT03387085;NCT03554109;NCT05564377;NCT05714553,"A Pilot Trial of Sequential Chemotherapy With Antimetabolite Induction, High-Dose Alkylating Agent Consolidation With Peripheral Blood Progenitor Cell Support, ",not_screened_here,30acdc445abe20f6bf95
breast_oncology,Breast Neoplasms,D001943,calcitriol,DB00136,VDR,7421,1,21.016,6.106,27.257,10,False,False,True,2,PHASE2,exact_or_named_subtype,NCT00904033;NCT01293682,"Calcitriol, Physical Activity, and Bone Health in Cancer Survivors",not_screened_here,219e71f7973f1a466718
breast_oncology,Breast Neoplasms,D001943,nilotinib,DB04868,KIT,3815,1,21.517,9.224,45.386,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT05185947,Intravenous and Intraperitoneal Paclitaxel and Oral Nilotinib for Peritoneal Carcinomatosis,not_screened_here,2e4847effb622357e498
breast_oncology,Breast Neoplasms,D001943,cyclosporine,DB00091,SLCO1B1,10599,1,23.217,14.634,37.218,10,False,False,True,5,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00008203;NCT00020176;NCT00074269;NCT00365287;NCT01105650,Comparison of Biological Therapies Following Combination Chemotherapy and Bone Marrow or Peripheral Stem Cell Transplantation in Women With Stage II or Stage II,not_screened_here,1436b71c6b76d983f694
breast_oncology,Breast Neoplasms,D001943,pazopanib,DB06589,FGFR1; KDR; FLT1,2260; 3791; 2321,3,25.534,15.256,39.809,10,False,False,True,3,PHASE2,exact_or_named_subtype,NCT00558103;NCT01392352;NCT01466972,Pazopanib Plus Lapatinib Compared To Lapatinib Alone In Subjects With Inflammatory Breast Cancer,not_screened_here,e755cdcdd04a27e7a3c6
breast_oncology,Breast Neoplasms,D001943,bosutinib,DB06616,ABL1,25,1,26.288,16.658,52.487,9,False,False,True,3,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00793546;NCT00880009;NCT00959946,Study Evaluating Bosutinib-Exemestane Combination Vs Exemestane Alone in Post Menopausal Women With Breast Cancer,not_screened_here,24ec965ec287444c00bd
breast_oncology,Breast Neoplasms,D001943,venetoclax,DB11581,BCL2,596,1,29.273,18.376,46.531,10,False,False,True,2,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT03584009;NCT04298918,"A Phase II Study Comparing The Efficacy Of Venetoclax + Fulvestrant Vs. Fulvestrant In Women With Estrogen Receptor-Positive, Her2-Negative Locally Advanced Or ",not_screened_here,44543f83edcc315e0f61
breast_oncology,Breast Neoplasms,D001943,nintedanib,DB09079,FGFR1; FGFR2,2260; 2263,2,29.33,15.844,39.708,10,False,False,True,1,PHASE2,exact_or_named_subtype,NCT01658462,Phase II Study of Docetaxel +/- Nintedanib in Breast Cancer,not_screened_here,3024450662d81c5c832a
breast_oncology,Breast Neoplasms,D001943,Eribulin,DB08871,BCL2,596,1,30.595,14.362,40.8,10,False,False,True,69,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT01388647;NCT01401959;NCT01427933;NCT01498588;NCT01527487;NCT01554371;NCT01593020;NCT01596751;NCT01669252;NCT01705691;NCT01827787;NCT01912963;NCT01941407;NCT02035813;NCT02061085;NCT02215876;NCT02263495;NCT02299999;NCT02344472;NCT02396433;NCT02514681;NCT02555657;NCT02574455;NCT02623972;NCT02681523;NCT02723877;NCT02915744;NCT03032614;NCT03202316;NCT03222856;NCT03264547;NCT03637868;NCT03734029;NCT03786094;NCT03795012;NCT03901339;NCT04303741;NCT04464174;NCT04681911;NCT04745975;NCT04826016;NCT04913571;NCT04986579;NCT05063786;NCT05104866;NCT05402722;NCT05458674;NCT05570253;NCT05810870;NCT05824975;NCT06081959;NCT06102824;NCT06202313;NCT06268652;NCT06279364;NCT06308939;NCT06343948;NCT06382142;NCT06387628;NCT06435429;NCT06449222;NCT06519370;NCT06539559;NCT06731153;NCT06942234;NCT07007559;NCT07173751;NCT07255612;NCT07461454,"Study of Neoadjuvant Carboplatin, Eribulin and Trastuzumab for Operable HER2 Positive Breast Cancer",not_screened_here,8051cacc64ea841140ab
breast_oncology,Breast Neoplasms,D001943,sunitinib,DB01268,KDR; FGFR1; FLT1,3791; 2260; 2321,3,31.478,14.986,59.01,10,False,False,True,7,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00373256;NCT00434356;NCT00471276;NCT00570908;NCT00662025;NCT00887575;NCT01803503,A Study Of SU011248 Plus Paclitaxel Versus Bevacizumab Plus Paclitaxel In Patients With Advanced Breast Cancer,not_screened_here,3ff213c6ce297c5feec8
breast_oncology,Breast Neoplasms,D001943,lidocaine,DB00281,EGFR,1956,1,32.104,15.922,48.652,10,False,False,True,2,PHASE2,exact_or_named_subtype,NCT01204242;NCT02839668,IRB-HSR# 13957: IV Lidocaine for Patients Undergoing Primary Breast Cancer Surgery:,not_screened_here,e4dbbadd91d61fc1c8d7
breast_oncology,Breast Neoplasms,D001943,pravastatin,DB00175,SLCO1B1,10599,1,32.64,20.844,42.274,9,False,False,True,2,PHASE2,exact_or_named_subtype,NCT04190433;NCT04356209,"Autophagy Activation for the Alleviation of Cardiomyopathy Symptoms After Anthracycline Treatment, ATACAR Trial",not_screened_here,73b7d7ef4c41bd414b38
breast_oncology,Breast Neoplasms,D001943,erlotinib,DB00530,EGFR,1956,1,37.686,25.105,50.984,9,False,False,True,6,PHASE1|PHASE2;PHASE2,exact_or_named_subtype,NCT00570258;NCT00597597;NCT00732810;NCT00834678;NCT01205685;NCT04591431,"Randomized, Double Blind Multicenter Phase II Study of Time to Progression on Fulvestrant in Combination With Erlotinib or Placebo in Hormone Receptor-Positive ",not_screened_here,bfa057da4b57ed85587f
breast_oncology,Breast Neoplasms,D001943,gefitinib,DB00317,EGFR,1956,1,45.157,33.062,64.415,10,False,False,True,18,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00024154;NCT00049062;NCT00057941;NCT00066339;NCT00066378;NCT00077025;NCT00080743;NCT00082667;NCT00086957;NCT00229697;NCT00239343;NCT00247481;NCT00252811;NCT00255463;NCT00319618;NCT00357734;NCT00637026;NCT01732276,Trastuzumab and Gefitinib in Treating Patients With Metastatic Breast Cancer,not_screened_here,3b10a2ecb03440bb27a8
breast_oncology,Breast Neoplasms,D001943,omeprazole,DB00338,AHR,196,1,46.725,24.654,59.199,9,False,False,True,2,PHASE2;PHASE3,exact_or_named_subtype,NCT02595372;NCT05646862,Inhibiting Fatty Acid Synthase to Improve Efficacy of Neoadjuvant Chemotherapy,not_screened_here,8c48f965dec85563e104
breast_oncology,Breast Neoplasms,D001943,Methylene Blue,DB09241,GUCY1A2,2977,1,47.526,29.077,50.932,9,False,False,True,2,PHASE2,exact_or_named_subtype,NCT00784849;NCT01276054,"Feasibility of One-Step Sentinel Lymph Node (SLN) Biopsy With Radiolabeled Methylene Blue (IND 70,627)",not_screened_here,459e1facbdbc3f4d72a8
breast_oncology,Breast Neoplasms,D001943,bexarotene,DB00307,RXRB,6257,1,49.497,36.178,65.767,9,False,False,True,1,PHASE2,exact_or_named_subtype,NCT00003752,Bexarotene in Treating Patients With Metastatic Breast Cancer,not_screened_here,388ec0a5de3b8438b49a
gynecologic_reproductive,Endometriosis,D004715,mifepristone,DB00834,NR3C1; PGR,2908; 5241,2,15.26,11.269,29.845,10,False,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT02271958,"Mifepristone 2.5, 5, 10 mg Versus Placebo in the Treatment of Endometriosis",not_screened_here,5c8d84612d349bd82f31
gynecologic_reproductive,Endometriosis,D004715,levonorgestrel,DB00367,PGR,5241,1,31.16,23.024,45.461,10,False,True,False,2,PHASE2;PHASE2|PHASE3,exact_or_named_subtype,NCT02203331;NCT02599077,"Bay98-7196, Dose Finding / POC Study",not_screened_here,3f7a2c57b4f7be1ab79a
gynecologic_reproductive,Endometriosis,D004715,letrozole,DB01006,CYP19A1,1588,1,32.056,21.501,39.549,10,False,True,False,3,PHASE2,exact_or_named_subtype,NCT00240942;NCT04002141;NCT07183787,Letrozole in the Treatment of Severe and Recurrent Endometriosis,not_screened_here,14896a81570728205e9b
gynecologic_reproductive,Endometriosis,D004715,raloxifene,DB00481,ESR2,2100,1,33.214,26.619,41.237,10,False,True,False,1,PHASE2,exact_or_named_subtype,NCT00001848,The Safety and Effectiveness of Surgery With or Without Raloxifene for the Treatment of Pelvic Pain Caused by Endometriosis,not_screened_here,9b49bd5839e800c86318
gynecologic_reproductive,Endometriosis,D004715,pioglitazone,DB01132,MAOB,4129,1,34.957,28.958,38.247,10,False,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT01184144,Endometriosis: Immunomodulation,not_screened_here,032e4d4fcc7222cc0076
neurological_seizure,Seizures,D012640,aspirin,DB00945,PTGS2,5743,1,2.559,0.865,7.772,10,True,False,True,1,PHASE2,broader_narrower_seizure_spectrum,NCT03356769,Aspirin as an add-on Treatment of Refractory Epilepsy in Tuberous Sclerosis Complex,not_screened_here,075d6d644d867f1d0455
neurological_seizure,Seizures,D012640,ibuprofen,DB01050,PTGS2,5743,1,2.955,1.296,9.213,10,True,False,True,1,PHASE2,broader_narrower_seizure_spectrum,NCT03399318,Aggressive Antipyretics for Fever Reduction in CNS Malaria,not_screened_here,947c06f6ee5ce876818e
neurological_seizure,Seizures,D012640,topiramate,DB00273,GABRA1; 2566; GABRB3; GABRD; GABRA5; SCN1A; SCN10A; SCN2A; SCN8A,2554; 2566; 2562; 2563; 2558; 6323; 6336; 6326; 6334,9,6.949,3.455,8.746,10,True,True,True,16,PHASE2;PHASE3,broader_narrower_seizure_spectrum,NCT00113815;NCT00210574;NCT00230698;NCT00231556;NCT00236418;NCT00236691;NCT00236704;NCT00236730;NCT00236743;NCT00236756;NCT00236847;NCT00236860;NCT00236873;NCT00236886;NCT00266591;NCT00563459,Topiramate as Adjunctive Therapy in Infants 1-24 Months for the Control of Partial Onset Seizures,not_screened_here,d25ee58e2404f8480638
neurological_seizure,Epilepsy,D004827,chlorpromazine,DB00477,CHRM1,1128,1,8.424,4.921,13.251,10,True,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT05431595,Managing Agitated Delirium With Neuroleptics and Anti-Epileptics as a Neuroleptic Sparing Strategy,not_screened_here,75897ecdbe774a065d7b
neurological_seizure,Seizures,D012640,propofol,DB00818,GABRA1; 2566; GABRB3; GABRA5; GABRD; SCN2A,2554; 2566; 2562; 2558; 2563; 6326,6,10.339,6.488,12.485,10,False,True,True,1,PHASE3,broader_narrower_seizure_spectrum,NCT00265616,Treatment of Refractory Status Epilepticus,not_screened_here,f3433878f9d5a1316061
neurological_seizure,Seizures,D012640,Nitrazepam,DB01595,GABRA1; 2566; GABRB3; GABRD; GABRA5; SCN1A,2554; 2566; 2562; 2563; 2558; 6323,6,10.673,6.499,12.434,10,False,True,True,1,PHASE2,broader_narrower_seizure_spectrum,NCT00004758,Phase II Randomized Study of Early Surgery Vs Multiple Sequential Antiepileptic Drug Therapy for Infantile Spasms Refractory to Standard Treatment,not_screened_here,f0041db366ffca092fe0
neurological_seizure,Seizures,D012640,Midazolam,DB00683,GABRA1; GABRB3; 2566; GABRA5; GABRD,2554; 2562; 2566; 2558; 2563,5,10.79,8.946,16.87,10,False,True,True,4,PHASE2;PHASE2|PHASE3,broader_narrower_seizure_spectrum,NCT00326612;NCT04926844;NCT05779657;NCT07095842,Intranasal Midazolam Versus Rectal Diazepam for Treatment of Seizures,not_screened_here,0a893b8a6984b3bd9669
neurological_seizure,Epilepsy,D004827,biperiden,DB00810,CHRM1; CHRM2; CHRNA2,1128; 1129; 1135,3,11.976,6.981,19.959,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT04945213,Biperiden Trial for Epilepsy Prevention,not_screened_here,f004944a41a15ac15aa2
neurological_seizure,Epilepsy,D004827,diazepam,DB00829,GABRD; GABRB3,2563; 2562,2,14.956,13.867,19.147,10,False,True,False,4,PHASE1|PHASE2;PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT00004297;NCT01417078;NCT02904265;NCT05361447,Phase III Randomized Study of Diazepam Vs Lorazepam Vs Placebo for Prehospital Treatment of Status Epilepticus,not_screened_here,4a002bc790b9de2b2eab
neurological_seizure,Seizures,D012640,naloxone,DB01183,OPRM1,4988,1,18.099,12.857,23.974,10,False,False,True,1,PHASE3,broader_narrower_seizure_spectrum,NCT02332447,Efficacy of Naloxone in Reducing Postictal Central Respiratory Dysfunction in Patients With Epilepsy,not_screened_here,e46969b56a50d4d74d2e
neurological_seizure,Epilepsy,D004827,Midazolam,DB00683,GABRB3; GABRD,2562; 2563,2,18.25,13.07,28.801,10,False,True,False,2,PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT02325583;NCT07095842,Intraoral 30% Glucose Effect In Newborns,not_screened_here,333586821b633fe44af0
neurological_seizure,Epilepsy,D004827,Nitrazepam,DB01595,GABRB3; GABRD; SCN1A,2562; 2563; 6323,3,18.624,12.862,21.601,10,False,True,False,1,PHASE2,exact_or_named_subtype,NCT00004758,Phase II Randomized Study of Early Surgery Vs Multiple Sequential Antiepileptic Drug Therapy for Infantile Spasms Refractory to Standard Treatment,not_screened_here,19bc8662791536f5116d
neurological_seizure,Status Epilepticus,D013226,Phenobarbital,DB01174,GABRA1; GRIA2,2554; 2891,2,19.508,12.567,21.932,10,False,True,False,3,PHASE2;PHASE3,exact_or_named_subtype,NCT02726867;NCT03025906;NCT03650270,"Levetiracetam, Lacosamide and Ketamine as Adjunctive Treatment of Refractory Status Epilepticus",not_screened_here,0ae39bd475701b526e58
neurological_seizure,Status Epilepticus,D013226,clonazepam,DB01068,GABRA1,2554,1,22.856,18.774,32.713,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT01870024,"Comparison Between Lorazepam, Clonazepam and Clonazepam + Fosphenytoin for the Treatment of Out-of-hospital Generalized Status Epilepticus",not_screened_here,c639d444189805d423ca
neurological_seizure,Epilepsy,D004827,naloxone,DB01183,OPRD1,4985,1,23.405,17.642,30.519,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT02332447,Efficacy of Naloxone in Reducing Postictal Central Respiratory Dysfunction in Patients With Epilepsy,not_screened_here,0fade3cb0882464a8347
neurological_seizure,Epilepsy,D004827,haloperidol,DB00502,GRIN2B,2904,1,27.852,17.538,34.654,10,False,True,False,1,PHASE2|PHASE3,exact_or_named_subtype,NCT05431595,Managing Agitated Delirium With Neuroleptics and Anti-Epileptics as a Neuroleptic Sparing Strategy,not_screened_here,603cfaaaa9c0c6157b2e
neurological_seizure,Status Epilepticus,D013226,Valproic Acid,DB00313,SCN2A; SCN1A; SCN8A; ALDH5A1,6326; 6323; 6334; 7915,4,28.882,22.917,33.484,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT01960075,Established Status Epilepticus Treatment Trial,not_screened_here,fbd0c9bef9f2623734d2
neurological_seizure,Status Epilepticus,D013226,levetiracetam,DB01202,SCN1A,6323,1,36.27,31.525,39.291,10,False,True,False,4,PHASE2;PHASE2|PHASE3;PHASE3,exact_or_named_subtype,NCT01960075;NCT02726867;NCT04926844;NCT07046611,Established Status Epilepticus Treatment Trial,not_screened_here,ff1ae5f29774337be85c
neurological_seizure,Seizures,D012640,fluoxetine,DB00472,CHRNA2,1135,1,38.024,19.945,47.839,9,False,False,True,1,PHASE2,broader_narrower_seizure_spectrum,NCT02929667,Abnormal Ventilatory Response to Carbon Dioxide: a Potential Biomarker for Seizure Induced Respiratory Depression & Modification by SSRI,not_screened_here,e58b4770c40930e022f4
neurological_seizure,Epilepsy,D004827,fluoxetine,DB00472,CHRNA2,1135,1,38.394,20.469,54.481,9,False,True,False,1,PHASE2,exact_or_named_subtype,NCT02929667,Abnormal Ventilatory Response to Carbon Dioxide: a Potential Biomarker for Seizure Induced Respiratory Depression & Modification by SSRI,not_screened_here,0d3b6a38a830e383eba9
neurological_seizure,Seizures,D012640,bumetanide,DB00887,SLC12A1,6557,1,38.837,31.646,43.016,10,False,False,True,1,PHASE1|PHASE2,broader_narrower_seizure_spectrum,NCT01434225,NEMO1:NEonatal Seizure Using Medication Off-patent,not_screened_here,ed288a3e14114c3fb22f
neurological_seizure,Status Epilepticus,D013226,lacosamide,DB06218,SCN1A; SCN2A; SCN8A,6323; 6326; 6334,3,39.213,37.418,47.794,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT02726867,"Levetiracetam, Lacosamide and Ketamine as Adjunctive Treatment of Refractory Status Epilepticus",not_screened_here,7f484d20548b81164901
neurological_seizure,Status Epilepticus,D013226,perampanel,DB08883,GRIA2,2891,1,52.041,47.356,56.632,9,False,True,False,1,PHASE2,exact_or_named_subtype,NCT06401707,PeRampanel fOr Status ePilEpticus pRophylaxis Post-cardiac Arrest,not_screened_here,7a6e7019c40e91cdae51
cardiovascular_hypertensive,Hypertension,D006973,prednisolone,DB00860,NR3C1; 4306; SERPINA6,2908; 4306; 866,3,2.955,0.701,4.907,10,True,True,False,1,PHASE3,exact_or_named_subtype,NCT04005079,Pilocarpine After Combined Cataract/Trabectome Surgery,not_screened_here,a4cb74de1a3b6ec23b09
cardiovascular_hypertensive,Hypertension,D006973,Thalidomide,DB01041,TNF; FGFR2,7124; 2263,2,2.972,0.902,11.057,10,True,True,False,1,PHASE3,exact_or_named_subtype,NCT00787436,Secondary Prophylaxis of Gastrointestinal Bleeding in Cirrhotic Patients Using THALIDOMIDE,not_screened_here,54c4b2ca6fb19b469eb8
cardiovascular_hypertensive,Heart Failure,D006333,aspirin,DB00945,PTGS2; PTGS1; PRKAG2,5743; 5742; 51422,3,5.231,1.47,10.536,10,True,True,True,1,PHASE3,exact_or_named_subtype,NCT00007683,Warfarin and Antiplatelet Therapy in Chronic Heart Failure,not_screened_here,64872a890c0c5803f2cf
cardiovascular_hypertensive,Hypertension,D006973,progesterone,DB00396,NR3C1; 4306; CYP17A1,2908; 4306; 1586,3,6.265,3.393,12.158,10,True,True,False,1,PHASE3,exact_or_named_subtype,NCT00000466,Postmenopausal Estrogen/Progestin Interventions (PEPI),not_screened_here,27267dcd6fc2c5be465b
cardiovascular_hypertensive,Heart Failure,D006333,dexamethasone,DB01234,4306; NOS2,4306; 4843,2,6.519,5.168,18.558,10,True,False,True,1,PHASE2|PHASE3,exact_or_named_subtype,NCT05809011,Efficacy and Safety of corticoSTEROids Added to Standard Therapy in Patients With Acute Heart Failure (STERO-AHF),not_screened_here,2726a8354184be12131b
cardiovascular_hypertensive,Hypertension,D006973,iloperidone,DB04946,DRD2,1813,1,7.266,6.292,15.185,10,True,True,False,1,PHASE2,exact_or_named_subtype,NCT07090161,Evaluation of Efficacy and Safety of Iloperidone for the Treatment of Participants With Uncontrolled Hypertension,not_screened_here,6024cf2f0bb15616c8ae
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,aspirin,DB00945,PTGS2,5743,1,8.187,1.932,13.667,10,True,True,False,5,PHASE2;PHASE3,broader_narrower_arrhythmia_spectrum,NCT00244426;NCT02164864;NCT02565693;NCT02960126;NCT03907046,S.I.F.A. II: Prevention Of Thromboembolic Events In Patients With Nonrheumatic Atrial Fibrillation,not_screened_here,eb916393da4da65cf193
cardiovascular_hypertensive,Hypertension,D006973,norepinephrine,DB00368,ADRB1; ADRA2A,153; 150,2,9.194,7.358,13.322,10,True,True,False,1,PHASE2,exact_or_named_subtype,NCT07614438,"Effect of Vasopressin Versus Norepinephrine on Post-operative Mean Pulmonary Arterial Pressure Following Pulmonary Endarterectomy Surgery,",not_screened_here,dc5af5355e86bdc5132b
cardiovascular_hypertensive,Coronary Artery Disease,D003324,aspirin,DB00945,PTGS2,5743,1,10.405,8.636,12.764,10,False,False,True,13,PHASE1|PHASE2;PHASE2;PHASE3,exact_or_named_subtype,NCT00330772;NCT00642811;NCT00823212;NCT01268917;NCT01466452;NCT01500434;NCT01510327;NCT01598337;NCT01755520;NCT02266030;NCT02294643;NCT04434365;NCT05093790,Preoperative Aspirin and Postoperative Antiplatelets in Coronary Artery Bypass Grafting: The PAPA CABG Study,not_screened_here,0e25ace558039a3063c9
cardiovascular_hypertensive,Hypertension,D006973,cholecalciferol,DB00169,VDR,7421,1,10.954,6.092,24.418,10,False,True,False,2,PHASE2,exact_or_named_subtype,NCT01166165;NCT03070483,Effect of Vitamin D Replacement During Winter Months in Patients With Hypertension,not_screened_here,6d9771cfc3609a1179fd
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,perindopril,DB00790,ACE,1636,1,11.48,7.195,25.219,10,False,True,False,1,PHASE3,broader_narrower_arrhythmia_spectrum,NCT00461903,Efficacy of Perindopril to Prevent Recurrence of Atrial Fibrillation in Patients With Essential Hypertension,not_screened_here,2b9e10011d8b41fbb3fc
cardiovascular_hypertensive,Hypertension,D006973,albuterol,DB01001,ADRB1,153,1,12.143,10.77,24.326,10,False,True,False,2,PHASE2,exact_or_named_subtype,NCT02108743;NCT03270332,Albuterol and Dynamic Hyperinflation in Idiopathic Pulmonary Arterial Hypertension,not_screened_here,9fcf766430d6d11ddc42
cardiovascular_hypertensive,Hypertension,D006973,Magnesium Sulfate,DB00653,CACNA1C; CACNA2D1,775; 781,2,13.096,10.47,17.708,10,False,True,False,1,PHASE1|PHASE2,exact_or_named_subtype,NCT04898114,Nebulized Magnesium Sulfate and Sildenafil for Persistent Pulmonary Hypertension of Newborn,not_screened_here,25d4afdf2ccaf7f36d6c
cardiovascular_hypertensive,Hypertension,D006973,melatonin,DB01065,HTR2B,3357,1,13.231,12.588,13.916,10,False,True,False,5,PHASE2;PHASE3,exact_or_named_subtype,NCT00238108;NCT01114360;NCT01114373;NCT05257291;NCT06685679,Melatonin Supplements for Improving Sleep in Individuals With Hypertension,not_screened_here,49c6b4cac7e4b1e10156
cardiovascular_hypertensive,Hypertension,D006973,aspirin,DB00945,TP53; EDNRA,7157; 1909,2,13.678,11.004,21.934,10,False,True,False,3,PHASE2;PHASE3,exact_or_named_subtype,NCT00059306;NCT00105209;NCT00384865,Secondary Prevention of Small Subcortical Strokes Trial,not_screened_here,cb0bc8945e73659fdc37
cardiovascular_hypertensive,Hypertension,D006973,fluoxetine,DB00472,HTR2B,3357,1,13.838,11.844,17.799,10,False,True,False,2,PHASE2,exact_or_named_subtype,NCT00942708;NCT03638908,Safety and Efficacy of Fluoxetine in Pulmonary Arterial Hypertension,not_screened_here,01c197fb7e9ff00f43f8
cardiovascular_hypertensive,Cardiomyopathies,D009202,aspirin,DB00945,PTGS2,5743,1,14.08,8.588,19.676,10,False,True,False,1,PHASE3,exact_or_named_subtype,NCT02674958,Mobilization of Endothelial Progenitor Cells and Aspirin,not_screened_here,9e970190f2d757ffc77c
cardiovascular_hypertensive,Hypertension,D006973,mirabegron,DB08893,ADRB1,153,1,14.143,10.011,19.92,10,False,True,False,1,PHASE2,exact_or_named_subtype,NCT02775539,Beta3 Agonist Treatment in Chronic Pulmonary Hypertension Secondary to Heart Failure,not_screened_here,1ad6e0085a72658108ed
cardiovascular_hypertensive,Heart Failure,D006333,amiodarone,DB01118,PPARG; ADRB1,5468; 153,2,14.2,9.754,22.752,10,False,False,True,1,PHASE3,exact_or_named_subtype,NCT00000609,Sudden Cardiac Death in Heart Failure Trial (SCD-HeFT),not_screened_here,aa579a5431c0a3310369
cardiovascular_hypertensive,"Arrhythmias, Cardiac",D001145,ramipril,DB00178,ACE,1636,1,14.204,8.098,26.865,10,False,True,False,2,PHASE2|PHASE3;PHASE3,broader_narrower_arrhythmia_spectrum,NCT00141778;NCT00736294,"Renin-angiotensin-aldosterone System (RAAS), Inflammation, and Post-Operative Atrial Fibrillation (AF)",not_screened_here,ef4f2a863d24e66253d2
cardiovascular_hypertensive,Hypertension,D006973,atomoxetine,DB00289,SLC6A2,6530,1,15.558,12.336,21.841,10,False,True,False,1,PHASE2,exact_or_named_subtype,NCT04905979,Trial of AD113 and Atomoxetine in OSA Patients With Hypertension,not_screened_here,fc682569b6fe151f5547
cardiovascular_hypertensive,Atherosclerosis,D050197,pentoxifylline,DB00806,TNF,7124,1,15.616,9.548,29.264,9,False,True,False,2,PHASE2,exact_or_named_subtype,NCT00796822;NCT00864916,Evaluating the Effectiveness of Pentoxifylline at Improving Blood Vessel Function in HIV-infected People Not Receiving Antiretroviral Medications,not_screened_here,a9b7c2a83dba150f3bcb
